dt,zid_oktmo,tid,gender,age,customers_cnt_home,customers_cnt_work
2016-02-22,46740000,Himki,2,1,23,15
2016-02-22,46740000,Himki,2,2,228,106
2016-02-22,46740000,Himki,2,3,99,57
2016-02-22,46740000,Himki,2,4,57,34
2016-02-22,46740000,Metropolis,1,1,4,4
2016-02-22,46740000,Metropolis,1,2,30,15
2016-02-22,46740000,Metropolis,1,3,19,4
2016-02-22,46740000,Metropolis,1,4,8,4
2016-02-22,46740000,Metropolis,2,1,4,4
2016-02-22,46740000,Metropolis,2,2,15,11
2016-02-22,46740000,Metropolis,2,3,8,8
2016-02-22,46740000,Metropolis,2,4,11,8
2016-02-22,46740000,Shuka,1,1,4,
2016-02-22,46740000,Shuka,1,4,4,4
2016-02-22,46740000,Shuka,2,2,8,11
2016-02-22,46741000,Himki,1,3,4,
2016-02-22,46741000,Metropolis,1,1,4,
2016-02-22,46741000,Metropolis,1,3,4,4
2016-02-22,46741000,Metropolis,2,2,4,
2016-02-22,46741000,Shuka,1,2,4,
2016-02-22,46743000,Himki,2,2,4,4
2016-02-22,46743000,Shuka,1,2,4,4
2016-02-22,46757000,Himki,1,1,8,8
2016-02-22,46757000,Himki,2,2,4,4
2016-02-22,46757000,Metropolis,2,2,4,4
2016-02-22,46757000,Shuka,1,1,4,
2016-02-22,46757000,Shuka,2,2,4,
2016-02-22,46760000,Himki,1,2,15,8
2016-02-22,46760000,Himki,1,3,4,
2016-02-22,46760000,Himki,2,2,8,15
2016-02-22,46760000,Himki,2,3,4,
2016-02-22,46760000,Metropolis,1,2,4,
2016-02-22,46760000,Metropolis,2,3,4,7
2016-02-22,46760000,Shuka,1,1,4,4
2016-02-22,46760000,Shuka,1,2,4,4
2016-02-22,46760000,Shuka,1,3,4,8
2016-02-22,46760000,Shuka,1,4,8,
2016-02-22,46764000,Himki,1,1,8,4
2016-02-22,46764000,Himki,1,2,11,8
2016-02-22,46764000,Himki,2,1,4,4
2016-02-22,46764000,Himki,2,2,11,4
2016-02-22,46764000,Himki,2,4,8,4
2016-02-22,46764000,Metropolis,1,2,19,
2016-02-22,46764000,Metropolis,2,1,8,4
2016-02-22,46764000,Metropolis,2,2,11,8
2016-02-22,46764000,Metropolis,2,3,8,4
2016-02-22,46764000,Metropolis,2,4,4,4
2016-02-22,46764000,Shuka,1,1,4,
2016-02-22,46764000,Shuka,1,2,4,
2016-02-22,46764000,Shuka,1,4,4,4
2016-02-22,46764000,Shuka,2,2,4,
2016-02-22,46764000,Shuka,2,3,4,
2016-02-22,46767000,Himki,2,4,4,4
2016-02-22,46767000,Metropolis,1,4,4,4
2016-02-22,46767000,Shuka,2,2,4,4
2016-02-22,46770000,Shuka,1,2,4,4
2016-02-22,46773000,Himki,1,2,8,15
2016-02-22,46773000,Himki,1,4,8,8
2016-02-22,46780000,Himki,1,2,15,19
2016-02-22,46780000,Himki,1,3,4,4
2016-02-22,46780000,Himki,2,2,8,4
2016-02-22,46780000,Metropolis,2,2,15,8
2016-02-22,46780000,Shuka,1,1,4,4
2016-02-22,46781000,Himki,1,2,4,4
2016-02-22,46781000,Himki,2,2,8,8
2016-02-22,46783000,Himki,1,1,645,675
2016-02-22,46783000,Himki,1,2,2577,2174
2016-02-22,46783000,Himki,1,3,1727,1370
2016-02-22,46783000,Himki,1,4,820,702
2016-02-22,46783000,Himki,2,1,531,512
2016-02-22,46783000,Himki,2,2,2251,2064
2016-02-22,46783000,Himki,2,3,1465,1301
2016-02-22,46783000,Himki,2,4,763,622
2016-02-22,46783000,Metropolis,1,1,15,11
2016-02-22,46783000,Metropolis,1,2,178,125
2016-02-22,46783000,Metropolis,1,3,83,72
2016-02-22,46783000,Metropolis,1,4,46,30
2016-02-22,46783000,Metropolis,2,1,38,34
2016-02-22,46783000,Metropolis,2,2,186,140
2016-02-22,46783000,Metropolis,2,3,110,114
2016-02-22,46783000,Metropolis,2,4,34,49
2016-02-22,46783000,Shuka,1,1,11,11
2016-02-22,46783000,Shuka,1,2,42,27
2016-02-22,46783000,Shuka,1,3,30,30
2016-02-22,46783000,Shuka,1,4,15,19
2016-02-22,46783000,Shuka,2,1,15,8
2016-02-22,46783000,Shuka,2,2,57,38
2016-02-22,46783000,Shuka,2,3,42,23
2016-02-22,46783000,Shuka,2,4,8,8
2016-02-22,46790000,Himki,2,2,4,4
2016-02-22,46790000,Himki,2,3,4,4
2016-02-22,46790000,Himki,2,4,4,4
2016-02-22,46790000,Metropolis,1,2,4,4
2016-02-22,46790000,Metropolis,1,3,4,4
2016-02-22,46791000,Shuka,1,4,4,4
2016-02-22,46793000,Himki,1,2,4,11
2016-02-22,46793000,Himki,1,3,8,4
2016-02-22,46793000,Himki,1,4,4,
2016-02-22,46793000,Himki,2,2,4,4
2016-02-22,46793000,Metropolis,1,2,4,4
2016-02-22,46793000,Shuka,1,4,4,
2016-02-22,4701000,Himki,1,2,4,
2016-02-22,4701000,Himki,2,2,4,4
2016-02-22,4701000,Metropolis,1,2,4,
2016-02-22,47701000,Himki,1,3,4,4
2016-02-22,47715000,Himki,2,2,4,4
2016-02-22,47717000,Himki,2,3,4,4
2016-02-22,47730000,Himki,1,3,4,4
2016-02-22,50652000,Himki,1,4,6,6
2016-02-22,50701000,Himki,2,3,6,6
2016-02-22,52701000,Himki,2,1,10,10
2016-02-22,52701000,Himki,2,2,10,10
2016-02-22,53630000,Himki,2,1,3,3
2016-02-22,53634000,Himki,1,3,3,3
2016-02-22,53701000,Shuka,1,2,3,6
2016-02-22,53701000,Shuka,2,1,3,6
2016-02-22,53727000,Metropolis,2,1,3,3
2016-02-22,54647000,Himki,2,2,4,4
2016-02-22,54701000,Metropolis,1,2,4,4
2016-02-22,54701000,Metropolis,2,2,4,4
2016-02-22,56603000,Shuka,2,2,3,3
2016-02-22,56606000,Shuka,2,2,3,3
2016-02-22,56701000,Himki,2,2,3,3
2016-02-22,56701000,Metropolis,1,2,3,3
2016-02-22,56701000,Metropolis,2,3,3,3
2016-02-22,56734000,Shuka,1,4,3,3
2016-02-22,57701000,Metropolis,2,1,7,
2016-02-22,57701000,Metropolis,2,3,7,7
2016-02-22,60625000,Metropolis,2,3,4,4
2016-02-22,60701000,Himki,1,3,4,4
2016-02-22,60701000,Himki,2,4,4,
2016-02-22,61627000,Himki,1,2,4,
2016-02-22,61701000,Himki,1,2,4,4
2016-02-22,61701000,Himki,1,4,4,4
2016-02-22,61701000,Himki,2,1,4,4
2016-02-22,61701000,Himki,2,4,4,4
2016-02-22,61701000,Metropolis,1,1,4,4
2016-02-22,61701000,Metropolis,2,4,4,4
2016-02-22,61701000,Shuka,2,2,4,4
2016-02-22,63607000,Metropolis,2,1,3,3
2016-02-22,63607000,Metropolis,2,3,3,3
2016-02-22,63607000,Shuka,2,4,5,5
2016-02-22,63611000,Himki,1,2,3,3
2016-02-22,63635000,Metropolis,1,2,3,3
2016-02-22,63650000,Himki,1,3,3,
2016-02-22,63701000,Himki,1,2,3,3
2016-02-22,63701000,Himki,2,1,3,
2016-02-22,63701000,Himki,2,3,8,8
2016-02-22,63701000,Himki,2,4,3,3
2016-02-22,63701000,Metropolis,1,2,5,5
2016-02-22,63701000,Metropolis,2,1,3,3
2016-02-22,64701000,Himki,1,2,3,3
2016-02-22,64701000,Himki,2,2,3,3
2016-02-22,65701000,Himki,2,3,12,12
2016-02-22,65701000,Metropolis,2,2,6,
2016-02-22,66605000,Himki,1,3,7,7
2016-02-22,66605000,Metropolis,1,2,7,7
2016-02-22,66614000,Metropolis,1,2,14,14
2016-02-22,66658000,Himki,2,2,7,7
2016-02-22,66701000,Himki,1,2,14,14
2016-02-22,66701000,Himki,2,4,7,
2016-02-22,68632000,Shuka,2,3,5,5
2016-02-22,68640000,Himki,2,3,5,5
2016-02-22,68701000,Himki,1,3,5,5
2016-02-22,68701000,Metropolis,1,2,5,5
2016-02-22,68725000,Shuka,1,3,5,5
2016-02-22,70602000,Metropolis,1,2,6,6
2016-02-22,70602000,Metropolis,2,4,6,6
2016-02-22,70628000,Himki,2,1,6,6
2016-02-22,70632000,Himki,1,2,6,6
2016-02-22,70701000,Himki,1,3,6,6
2016-02-22,70712000,Metropolis,2,2,6,6
2016-02-22,70724000,Himki,1,2,6,6
2016-02-22,70724000,Shuka,1,3,6,6
2016-02-22,71701000,Metropolis,1,1,9,9
2016-02-22,71701000,Shuka,2,4,4,4
2016-02-22,71875000,Himki,2,3,3,3
2016-02-22,71875000,Metropolis,2,2,3,
2016-02-22,71876000,Himki,1,2,3,3
2016-02-22,71876000,Himki,1,3,3,
2016-02-22,71876000,Himki,2,2,7,3
2016-02-22,71876000,Himki,2,4,10,10
2016-02-22,71876000,Metropolis,1,2,3,3
2016-02-22,71876000,Metropolis,2,2,3,3
2016-02-22,71883000,Metropolis,1,1,3,3
2016-02-22,71928000,Himki,2,2,3,3
2016-02-22,71951000,Shuka,2,4,3,3
2016-02-22,71955000,Metropolis,1,2,3,3
2016-02-22,71955000,Metropolis,2,2,3,3
2016-02-22,73634000,Himki,1,2,3,3
2016-02-22,73636000,Himki,2,4,3,3
2016-02-22,73701000,Himki,1,2,3,3
2016-02-22,73701000,Himki,2,2,3,3
2016-02-22,73701000,Shuka,2,2,3,3
2016-02-22,73701000,Shuka,2,4,3,3
2016-02-22,75649000,Metropolis,2,3,8,8
2016-02-22,75701000,Himki,1,4,8,12
2016-02-22,75701000,Shuka,1,3,8,8
2016-02-22,75743000,Himki,1,3,8,8
2016-02-22,7639000,Metropolis,1,4,3,3
2016-02-22,7648000,Himki,2,3,3,
2016-02-22,76701000,Himki,1,3,3,3
2016-02-22,7707000,Himki,2,2,3,3
2016-02-22,7710000,Himki,2,3,3,
2016-02-22,7712000,Himki,1,4,3,3
2016-02-22,7712000,Metropolis,2,4,3,3
2016-02-22,7724000,Metropolis,2,4,3,
2016-02-22,7724000,Shuka,1,4,3,3
2016-02-22,7727000,Himki,2,2,3,7
2016-02-22,78640000,Himki,1,3,8,8
2016-02-22,78640000,Metropolis,2,3,4,4
2016-02-22,78643000,Shuka,1,2,4,4
2016-02-22,78701000,Himki,1,3,4,4
2016-02-22,78701000,Himki,2,4,8,8
2016-02-22,78701000,Metropolis,1,1,4,
2016-02-22,78701000,Metropolis,2,2,4,4
2016-02-22,78701000,Shuka,2,1,4,4
2016-02-22,78701000,Shuka,2,2,8,4
2016-02-22,80611000,Himki,1,2,3,3
2016-02-22,80701000,Himki,1,2,3,3
2016-02-22,80701000,Metropolis,2,1,3,
2016-02-22,81701000,Shuka,1,3,4,4
2016-02-22,82654000,Himki,2,3,2,2
2016-02-22,82701000,Metropolis,1,3,2,2
2016-02-22,83701000,Metropolis,1,2,3,
2016-02-22,83701000,Metropolis,1,4,3,3
2016-02-22,83701000,Metropolis,2,2,3,3
2016-02-22,85701000,Shuka,2,2,2,2
2016-02-22,86610000,Himki,1,3,3,3
2016-02-22,8701000,Himki,1,2,4,
2016-02-22,8701000,Himki,2,2,4,4
2016-02-22,87701000,Himki,2,3,9,9
2016-02-22,88624000,Metropolis,1,2,4,4
2016-02-22,88701000,Himki,1,4,4,4
2016-02-22,88701000,Himki,2,4,4,4
2016-02-22,88715000,Himki,2,4,4,4
2016-02-22,89626000,Shuka,2,3,3,3
2016-02-22,89701000,Himki,2,1,3,3
2016-02-22,89701000,Himki,2,2,5,5
2016-02-22,89701000,Himki,2,4,3,3
2016-02-22,89701000,Metropolis,1,2,3,3
2016-02-22,89701000,Metropolis,1,3,3,3
2016-02-22,89701000,Metropolis,2,3,5,5
2016-02-22,90630000,Himki,2,4,3,3
2016-02-22,90701000,Himki,2,3,3,3
2016-02-22,92608000,Metropolis,2,3,4,4
2016-02-22,92617000,Himki,2,4,4,4
2016-02-22,92646000,Shuka,2,1,4,
2016-02-22,92701000,Metropolis,2,1,4,4
2016-02-22,92701000,Shuka,1,3,4,4
2016-02-22,92730000,Himki,1,4,4,4
2016-02-22,92730000,Metropolis,2,1,4,4
2016-02-22,94701000,Himki,2,3,11,11
2016-02-22,97701000,Himki,2,1,3,
2016-02-22,97701000,Metropolis,2,2,7,7
2016-02-22,97704000,Himki,2,3,3,3
2016-02-22,97707000,Metropolis,1,2,3,
2016-02-22,97713000,Himki,2,1,3,3
2016-02-22,98626000,Shuka,2,3,3,3
2016-02-22,98631000,Himki,1,2,3,3
2016-02-22,98701000,Himki,2,1,3,3
2016-02-22,98701000,Metropolis,1,2,3,3
2016-02-22,,Himki,1,1,30,98
2016-02-22,,Himki,1,2,267,542
2016-02-22,,Himki,1,3,130,244
2016-02-22,,Himki,1,4,104,147
2016-02-22,,Himki,2,1,22,26
2016-02-22,,Himki,2,2,123,158
2016-02-22,,Himki,2,3,89,102
2016-02-22,,Himki,2,4,34,76
2016-02-22,,Metropolis,1,1,115,168
2016-02-22,,Metropolis,1,2,157,294
2016-02-22,,Metropolis,1,3,76,118
2016-02-22,,Metropolis,1,4,41,68
2016-02-22,,Metropolis,2,1,48,83
2016-02-22,,Metropolis,2,2,127,194
2016-02-22,,Metropolis,2,3,71,109
2016-02-22,,Metropolis,2,4,15,38
2016-02-22,,Shuka,1,1,15,53
2016-02-22,,Shuka,1,2,93,173
2016-02-22,,Shuka,1,3,82,100
2016-02-22,,Shuka,1,4,37,83
2016-02-22,,Shuka,2,1,11,34
2016-02-22,,Shuka,2,2,74,128
2016-02-22,,Shuka,2,3,22,49
2016-02-22,,Shuka,2,4,19,26
2016-02-23,11648000,Himki,2,2,4,4
2016-02-23,11654000,Metropolis,1,2,4,4
2016-02-23,11701000,Himki,1,3,4,4
2016-02-23,11701000,Himki,2,2,8,8
2016-02-23,11701000,Himki,2,3,4,
2016-02-23,11701000,Himki,2,4,4,4
2016-02-23,11701000,Metropolis,2,3,4,4
2016-02-23,11701000,Shuka,1,3,4,4
2016-02-23,11725000,Metropolis,1,1,4,4
2016-02-23,12605000,Shuka,1,2,2,2
2016-02-23,12640000,Himki,1,3,2,
2016-02-23,12701000,Himki,1,4,2,2
2016-02-23,14654000,Himki,1,2,5,5
2016-02-23,15648000,Shuka,2,2,5,5
2016-02-23,17605000,Metropolis,2,1,4,
2016-02-23,17620000,Shuka,2,2,4,
2016-02-23,17640000,Himki,1,2,4,4
2016-02-23,17646000,Himki,2,2,4,
2016-02-23,17701000,Himki,2,1,4,4
2016-02-23,18636000,Himki,1,2,3,
2016-02-23,18638000,Metropolis,1,2,3,3
2016-02-23,18651000,Himki,2,4,3,3
2016-02-23,18652000,Himki,1,1,3,
2016-02-23,18654000,Metropolis,1,3,3,3
2016-02-23,18701000,Himki,1,2,10,10
2016-02-23,18701000,Himki,1,3,3,3
2016-02-23,18701000,Himki,1,4,6,3
2016-02-23,18701000,Himki,2,2,3,7
2016-02-23,18710000,Himki,1,1,3,3
2016-02-23,18710000,Himki,1,3,3,
2016-02-23,18710000,Himki,2,2,3,3
2016-02-23,19701000,Himki,1,2,3,3
2016-02-23,19701000,Himki,2,2,3,3
2016-02-23,19730000,Himki,1,3,3,3
2016-02-23,20647000,Himki,2,4,4,4
2016-02-23,20656000,Metropolis,1,2,4,
2016-02-23,20656000,Metropolis,2,2,4,4
2016-02-23,20701000,Metropolis,1,3,4,4
2016-02-23,20701000,Metropolis,2,1,4,4
2016-02-23,22607000,Himki,1,2,4,4
2016-02-23,22611000,Himki,1,2,4,4
2016-02-23,22624000,Himki,1,2,4,
2016-02-23,22624000,Metropolis,1,2,4,
2016-02-23,22701000,Himki,1,3,4,8
2016-02-23,22701000,Metropolis,2,2,4,
2016-02-23,22701000,Shuka,2,1,4,4
2016-02-23,24701000,Himki,2,3,3,3
2016-02-23,24711000,Himki,1,2,3,3
2016-02-23,24711000,Metropolis,1,2,3,
2016-02-23,27606000,Himki,1,3,7,
2016-02-23,28608000,Himki,1,2,5,5
2016-02-23,28608000,Himki,2,2,5,5
2016-02-23,28608000,Himki,2,4,5,5
2016-02-23,28618000,Metropolis,2,2,5,5
2016-02-23,28620000,Himki,1,2,5,5
2016-02-23,28620000,Himki,2,4,5,
2016-02-23,28622000,Himki,1,3,5,5
2016-02-23,28624000,Metropolis,1,2,5,5
2016-02-23,28628000,Himki,1,3,5,
2016-02-23,28630000,Himki,2,2,5,5
2016-02-23,28630000,Metropolis,2,2,5,5
2016-02-23,28701000,Himki,1,2,15,10
2016-02-23,28701000,Himki,1,3,15,15
2016-02-23,28701000,Himki,1,4,10,10
2016-02-23,28701000,Himki,2,1,5,5
2016-02-23,28701000,Himki,2,2,10,5
2016-02-23,28701000,Himki,2,3,10,10
2016-02-23,28701000,Himki,2,4,10,15
2016-02-23,28701000,Metropolis,1,3,5,5
2016-02-23,28701000,Shuka,2,1,5,5
2016-02-23,28714000,Himki,2,3,5,5
2016-02-23,28726000,Himki,1,2,5,5
2016-02-23,29606000,Metropolis,2,4,5,
2016-02-23,29610000,Himki,1,3,5,5
2016-02-23,29613000,Himki,1,4,5,5
2016-02-23,29638000,Himki,2,3,11,11
2016-02-23,29642000,Shuka,2,2,5,5
2016-02-23,29701000,Himki,1,2,16,16
2016-02-23,29701000,Himki,1,4,5,5
2016-02-23,29701000,Himki,2,1,5,5
2016-02-23,29701000,Metropolis,2,4,5,5
2016-02-23,29701000,Shuka,2,1,5,5
2016-02-23,29715000,Himki,1,2,5,5
2016-02-23,30607000,Himki,1,3,4,
2016-02-23,30701000,Himki,2,3,4,4
2016-02-23,33701000,Himki,1,3,4,4
2016-02-23,33701000,Himki,2,2,4,4
2016-02-23,34701000,Himki,1,1,6,6
2016-02-23,34701000,Himki,2,4,6,
2016-02-23,34705000,Himki,1,3,6,
2016-02-23,3651000,Shuka,2,2,6,6
2016-02-23,36614000,Himki,1,2,2,
2016-02-23,36701000,Himki,2,3,2,2
2016-02-23,36701000,Metropolis,1,3,2,2
2016-02-23,36701000,Metropolis,2,1,4,4
2016-02-23,36701000,Metropolis,2,4,2,2
2016-02-23,36701000,Shuka,1,2,2,2
2016-02-23,36701000,Shuka,2,4,2,2
2016-02-23,36713000,Metropolis,2,2,2,2
2016-02-23,36740000,Himki,1,2,2,2
2016-02-23,36740000,Himki,2,1,2,2
2016-02-23,36740000,Himki,2,3,2,2
2016-02-23,36740000,Metropolis,2,3,2,2
2016-02-23,3701000,Metropolis,1,2,6,
2016-02-23,3703000,Himki,1,3,6,6
2016-02-23,3726000,Himki,1,2,13,13
2016-02-23,3726000,Himki,1,3,13,6
2016-02-23,3726000,Himki,2,1,6,6
2016-02-23,3726000,Himki,2,2,6,6
2016-02-23,3726000,Himki,2,4,6,6
2016-02-23,3726000,Metropolis,1,2,13,7
2016-02-23,3726000,Metropolis,2,2,19,4
2016-02-23,3726000,Shuka,1,3,6,
2016-02-23,3726000,Shuka,2,2,13,6
2016-02-23,38638000,Metropolis,1,1,5,5
2016-02-23,40311000,Metropolis,2,2,4,4
2016-02-23,40318000,Metropolis,2,2,4,4
2016-02-23,40324000,Himki,2,4,4,4
2016-02-23,40326000,Himki,2,2,4,4
2016-02-23,40328000,Shuka,1,2,4,4
2016-02-23,40328000,Shuka,2,1,4,
2016-02-23,40330000,Metropolis,2,2,4,
2016-02-23,40331000,Metropolis,2,3,4,4
2016-02-23,40337000,Metropolis,1,2,7,7
2016-02-23,40337000,Metropolis,2,2,4,4
2016-02-23,40340000,Metropolis,2,2,4,
2016-02-23,40349000,Shuka,2,4,4,
2016-02-23,40350000,Metropolis,1,3,4,4
2016-02-23,40357000,Himki,1,2,4,
2016-02-23,40375000,Himki,1,1,4,
2016-02-23,40375000,Himki,1,2,4,4
2016-02-23,40375000,Metropolis,1,3,4,4
2016-02-23,40375000,Metropolis,2,1,4,7
2016-02-23,40377000,Himki,1,3,4,
2016-02-23,40377000,Metropolis,1,2,4,
2016-02-23,40377000,Metropolis,2,1,4,
2016-02-23,40378000,Shuka,2,2,4,
2016-02-23,40384000,Metropolis,2,4,4,4
2016-02-23,40902000,Himki,1,2,4,
2016-02-23,41612000,Himki,1,2,4,
2016-02-23,41612000,Himki,2,2,4,
2016-02-23,41612000,Shuka,1,2,4,4
2016-02-23,41615000,Himki,2,4,4,
2016-02-23,45301000,Himki,1,2,8,4
2016-02-23,45301000,Himki,1,3,4,
2016-02-23,45301000,Himki,2,1,4,4
2016-02-23,45301000,Himki,2,2,23,15
2016-02-23,45301000,Himki,2,3,11,8
2016-02-23,45301000,Himki,2,4,4,
2016-02-23,45301000,Metropolis,1,1,4,4
2016-02-23,45301000,Metropolis,1,2,19,8
2016-02-23,45301000,Metropolis,1,3,8,8
2016-02-23,45301000,Metropolis,2,1,4,4
2016-02-23,45301000,Metropolis,2,2,19,8
2016-02-23,45301000,Metropolis,2,3,8,8
2016-02-23,45301000,Metropolis,2,4,4,4
2016-02-23,45301000,Shuka,1,2,4,4
2016-02-23,45301000,Shuka,1,3,4,4
2016-02-23,45301000,Shuka,2,2,8,
2016-02-23,45301000,Shuka,2,4,8,8
2016-02-23,45302000,Himki,1,1,4,4
2016-02-23,45302000,Himki,1,2,4,
2016-02-23,45302000,Himki,2,1,4,8
2016-02-23,45302000,Himki,2,3,4,8
2016-02-23,45302000,Metropolis,1,1,4,
2016-02-23,45302000,Metropolis,1,2,15,4
2016-02-23,45302000,Metropolis,1,3,4,4
2016-02-23,45302000,Metropolis,2,1,4,
2016-02-23,45302000,Metropolis,2,2,8,4
2016-02-23,45302000,Shuka,1,2,4,
2016-02-23,45302000,Shuka,1,4,4,4
2016-02-23,45302000,Shuka,2,1,4,
2016-02-23,45302000,Shuka,2,4,4,
2016-02-23,45303000,Himki,1,1,4,4
2016-02-23,45303000,Himki,1,2,4,
2016-02-23,45303000,Himki,1,3,4,4
2016-02-23,45303000,Himki,2,2,8,
2016-02-23,45303000,Metropolis,1,2,8,
2016-02-23,45303000,Metropolis,1,4,4,
2016-02-23,45303000,Metropolis,2,1,4,4
2016-02-23,45303000,Metropolis,2,2,15,8
2016-02-23,45303000,Metropolis,2,3,4,
2016-02-23,45303000,Metropolis,2,4,4,4
2016-02-23,45303000,Shuka,1,2,4,4
2016-02-23,45303000,Shuka,1,4,4,
2016-02-23,45303000,Shuka,2,2,4,4
2016-02-23,45304000,Himki,2,2,4,
2016-02-23,45304000,Himki,2,4,4,
2016-02-23,45304000,Metropolis,2,2,4,4
2016-02-23,45305000,Himki,1,2,15,11
2016-02-23,45305000,Himki,1,3,11,25
2016-02-23,45305000,Himki,1,4,4,4
2016-02-23,45305000,Himki,2,2,11,8
2016-02-23,45305000,Metropolis,1,2,27,11
2016-02-23,45305000,Metropolis,2,1,4,4
2016-02-23,45305000,Metropolis,2,2,11,8
2016-02-23,45305000,Metropolis,2,3,11,4
2016-02-23,45305000,Metropolis,2,4,8,
2016-02-23,45305000,Shuka,1,1,4,4
2016-02-23,45305000,Shuka,1,2,8,4
2016-02-23,45305000,Shuka,1,3,8,8
2016-02-23,45305000,Shuka,2,1,11,4
2016-02-23,45305000,Shuka,2,2,4,
2016-02-23,45305000,Shuka,2,3,8,8
2016-02-23,45305000,Shuka,2,4,8,4
2016-02-23,45306000,Himki,1,3,4,4
2016-02-23,45306000,Metropolis,1,2,8,8
2016-02-23,45306000,Metropolis,1,4,8,4
2016-02-23,45306000,Metropolis,2,1,8,
2016-02-23,45306000,Metropolis,2,2,8,8
2016-02-23,45306000,Metropolis,2,3,4,
2016-02-23,45306000,Metropolis,2,4,4,
2016-02-23,45306000,Shuka,1,2,4,4
2016-02-23,45306000,Shuka,1,3,4,4
2016-02-23,45306000,Shuka,2,1,4,4
2016-02-23,45306000,Shuka,2,3,4,4
2016-02-23,45307000,Himki,1,2,4,8
2016-02-23,45307000,Himki,1,3,4,4
2016-02-23,45307000,Himki,2,2,11,15
2016-02-23,45307000,Himki,2,3,4,
2016-02-23,45307000,Himki,2,4,4,8
2016-02-23,45307000,Metropolis,1,1,8,8
2016-02-23,45307000,Metropolis,1,2,11,11
2016-02-23,45307000,Metropolis,1,4,4,4
2016-02-23,45307000,Metropolis,2,1,11,4
2016-02-23,45307000,Metropolis,2,2,11,11
2016-02-23,45307000,Metropolis,2,4,4,11
2016-02-23,45307000,Shuka,1,2,8,8
2016-02-23,45307000,Shuka,1,3,4,4
2016-02-23,45307000,Shuka,2,1,4,
2016-02-23,45308000,Himki,1,2,8,4
2016-02-23,45308000,Himki,1,3,4,4
2016-02-23,45308000,Himki,2,1,4,
2016-02-23,45308000,Himki,2,2,4,
2016-02-23,45308000,Metropolis,1,2,8,
2016-02-23,45308000,Metropolis,1,3,4,
2016-02-23,45308000,Metropolis,2,3,11,4
2016-02-23,45308000,Metropolis,2,4,4,4
2016-02-23,45308000,Shuka,1,2,4,
2016-02-23,45308000,Shuka,1,4,4,
2016-02-23,45309000,Himki,1,1,4,4
2016-02-23,45309000,Himki,1,3,4,15
2016-02-23,45309000,Metropolis,1,2,19,15
2016-02-23,45309000,Metropolis,1,3,4,
2016-02-23,45309000,Metropolis,1,4,4,
2016-02-23,45309000,Metropolis,2,2,19,4
2016-02-23,45309000,Metropolis,2,4,4,4
2016-02-23,45309000,Shuka,1,2,8,8
2016-02-23,45309000,Shuka,1,3,4,8
2016-02-23,45309000,Shuka,1,4,4,
2016-02-23,45309000,Shuka,2,2,4,
2016-02-23,45309000,Shuka,2,3,8,4
2016-02-23,45309000,Shuka,2,4,4,
2016-02-23,45310000,Himki,1,1,4,
2016-02-23,45310000,Himki,1,3,4,
2016-02-23,45310000,Metropolis,1,1,4,4
2016-02-23,45310000,Metropolis,1,2,4,8
2016-02-23,45310000,Metropolis,2,2,8,
2016-02-23,45310000,Metropolis,2,4,4,
2016-02-23,45310000,Shuka,1,2,4,
2016-02-23,45310000,Shuka,1,3,4,
2016-02-23,45310000,Shuka,2,2,4,
2016-02-23,45310000,Shuka,2,4,4,
2016-02-23,45311000,Himki,1,2,8,11
2016-02-23,45311000,Himki,1,3,11,4
2016-02-23,45311000,Himki,2,2,4,15
2016-02-23,45311000,Metropolis,1,1,4,
2016-02-23,45311000,Metropolis,1,2,8,8
2016-02-23,45311000,Metropolis,1,3,4,
2016-02-23,45311000,Metropolis,2,3,8,4
2016-02-23,45311000,Metropolis,2,4,4,4
2016-02-23,45311000,Shuka,2,1,4,
2016-02-23,45312000,Himki,1,2,11,23
2016-02-23,45312000,Himki,1,3,8,11
2016-02-23,45312000,Himki,1,4,8,4
2016-02-23,45312000,Himki,2,2,4,8
2016-02-23,45312000,Himki,2,3,8,8
2016-02-23,45312000,Himki,2,4,4,4
2016-02-23,45312000,Metropolis,1,1,11,
2016-02-23,45312000,Metropolis,1,2,4,15
2016-02-23,45312000,Metropolis,1,4,4,4
2016-02-23,45312000,Metropolis,2,1,8,
2016-02-23,45312000,Metropolis,2,2,15,4
2016-02-23,45312000,Metropolis,2,3,11,
2016-02-23,45312000,Shuka,1,2,8,15
2016-02-23,45312000,Shuka,2,1,8,4
2016-02-23,45312000,Shuka,2,3,8,4
2016-02-23,45312000,Shuka,2,4,4,4
2016-02-23,45313000,Himki,1,3,8,11
2016-02-23,45313000,Himki,2,2,8,4
2016-02-23,45313000,Metropolis,1,2,8,8
2016-02-23,45313000,Metropolis,1,3,11,4
2016-02-23,45313000,Metropolis,2,2,8,4
2016-02-23,45313000,Metropolis,2,3,11,8
2016-02-23,45313000,Metropolis,2,4,8,4
2016-02-23,45313000,Shuka,2,2,4,
2016-02-23,45314000,Himki,1,2,8,42
2016-02-23,45314000,Himki,1,3,4,8
2016-02-23,45314000,Himki,2,2,8,11
2016-02-23,45314000,Himki,2,3,8,11
2016-02-23,45314000,Metropolis,1,2,27,30
2016-02-23,45314000,Metropolis,1,3,4,8
2016-02-23,45314000,Metropolis,2,2,4,15
2016-02-23,45314000,Shuka,1,2,4,11
2016-02-23,45314000,Shuka,2,3,4,8
2016-02-23,45315000,Himki,1,2,27,15
