dt,hour,tid,gender,age,customers_cnt
2016-02-10,19,Shuka,1,4,34
2016-02-10,19,Shuka,2,1,64
2016-02-10,19,Shuka,2,2,171
2016-02-10,19,Shuka,2,3,72
2016-02-10,19,Shuka,2,4,42
2016-02-10,20,Himki,1,1,71
2016-02-10,20,Himki,1,2,209
2016-02-10,20,Himki,1,3,95
2016-02-10,20,Himki,1,4,38
2016-02-10,20,Himki,2,1,11
2016-02-10,20,Himki,2,2,87
2016-02-10,20,Himki,2,3,52
2016-02-10,20,Himki,2,4,49
2016-02-10,20,Metropolis,1,1,76
2016-02-10,20,Metropolis,1,2,166
2016-02-10,20,Metropolis,1,3,45
2016-02-10,20,Metropolis,1,4,34
2016-02-10,20,Metropolis,2,1,68
2016-02-10,20,Metropolis,2,2,121
2016-02-10,20,Metropolis,2,3,11
2016-02-10,20,Metropolis,2,4,15
2016-02-10,20,Shuka,1,1,11
2016-02-10,20,Shuka,1,2,95
2016-02-10,20,Shuka,1,3,49
2016-02-10,20,Shuka,1,4,19
2016-02-10,20,Shuka,2,1,8
2016-02-10,20,Shuka,2,2,94
2016-02-10,20,Shuka,2,3,38
2016-02-10,20,Shuka,2,4,8
2016-02-10,21,Himki,1,1,21
2016-02-10,21,Himki,1,2,197
2016-02-10,21,Himki,1,3,42
2016-02-10,21,Himki,1,4,15
2016-02-10,21,Himki,2,1,15
2016-02-10,21,Himki,2,2,30
2016-02-10,21,Himki,2,3,15
2016-02-10,21,Himki,2,4,15
2016-02-10,21,Metropolis,1,1,42
2016-02-10,21,Metropolis,1,2,76
2016-02-10,21,Metropolis,1,3,49
2016-02-10,21,Metropolis,1,4,25
2016-02-10,21,Metropolis,2,1,38
2016-02-10,21,Metropolis,2,2,42
2016-02-10,21,Metropolis,2,3,15
2016-02-10,21,Metropolis,2,4,23
2016-02-10,21,Shuka,1,1,22
2016-02-10,21,Shuka,1,2,72
2016-02-10,21,Shuka,1,3,23
2016-02-10,21,Shuka,1,4,15
2016-02-10,21,Shuka,2,1,23
2016-02-10,21,Shuka,2,2,46
2016-02-10,21,Shuka,2,3,8
2016-02-10,21,Shuka,2,4,4
2016-02-10,22,Himki,1,1,30
2016-02-10,22,Himki,1,2,98
2016-02-10,22,Himki,1,3,41
2016-02-10,22,Himki,1,4,30
2016-02-10,22,Himki,2,1,8
2016-02-10,22,Himki,2,2,11
2016-02-10,22,Himki,2,3,21
2016-02-10,22,Himki,2,4,4
2016-02-10,22,Metropolis,1,1,19
2016-02-10,22,Metropolis,1,2,60
2016-02-10,22,Metropolis,1,3,23
2016-02-10,22,Metropolis,1,4,15
2016-02-10,22,Metropolis,2,1,8
2016-02-10,22,Metropolis,2,2,26
2016-02-10,22,Metropolis,2,3,7
2016-02-10,22,Metropolis,2,4,4
2016-02-10,22,Shuka,1,1,15
2016-02-10,22,Shuka,1,2,34
2016-02-10,22,Shuka,1,3,8
2016-02-10,22,Shuka,2,1,15
2016-02-10,22,Shuka,2,2,30
2016-02-10,22,Shuka,2,3,7
2016-02-10,23,Himki,1,1,30
2016-02-10,23,Himki,1,2,57
2016-02-10,23,Himki,1,3,45
2016-02-10,23,Himki,1,4,26
2016-02-10,23,Himki,2,1,4
2016-02-10,23,Himki,2,2,30
2016-02-10,23,Himki,2,3,31
2016-02-10,23,Himki,2,4,7
2016-02-10,23,Metropolis,1,1,23
2016-02-10,23,Metropolis,1,2,90
2016-02-10,23,Metropolis,1,3,49
2016-02-10,23,Metropolis,1,4,15
2016-02-10,23,Metropolis,2,1,15
2016-02-10,23,Metropolis,2,2,26
2016-02-10,23,Metropolis,2,3,19
2016-02-10,23,Metropolis,2,4,10
2016-02-10,23,Shuka,1,2,15
2016-02-10,23,Shuka,1,4,11
2016-02-10,23,Shuka,2,1,7
2016-02-10,23,Shuka,2,2,7
2016-02-10,23,Shuka,2,3,4
2016-02-10,23,Shuka,2,4,8
2016-02-11,0,Himki,1,1,11
2016-02-11,0,Himki,1,2,26
2016-02-11,0,Himki,1,3,25
2016-02-11,0,Himki,1,4,4
2016-02-11,0,Himki,2,1,7
2016-02-11,0,Himki,2,2,8
2016-02-11,0,Himki,2,3,8
2016-02-11,0,Himki,2,4,8
2016-02-11,0,Metropolis,1,1,15
2016-02-11,0,Metropolis,1,2,30
2016-02-11,0,Metropolis,1,3,15
2016-02-11,0,Metropolis,1,4,4
2016-02-11,0,Metropolis,2,1,19
2016-02-11,0,Metropolis,2,2,8
2016-02-11,0,Metropolis,2,3,4
2016-02-11,0,Metropolis,2,4,7
2016-02-11,0,Shuka,1,2,7
2016-02-11,0,Shuka,1,3,11
2016-02-11,0,Shuka,1,4,4
2016-02-11,0,Shuka,2,3,4
2016-02-11,0,Shuka,2,4,4
2016-02-11,1,Himki,1,1,15
2016-02-11,1,Himki,1,2,19
2016-02-11,1,Himki,1,3,30
2016-02-11,1,Himki,1,4,11
2016-02-11,1,Himki,2,1,4
2016-02-11,1,Himki,2,2,4
2016-02-11,1,Himki,2,3,7
2016-02-11,1,Himki,2,4,11
2016-02-11,1,Metropolis,1,1,11
2016-02-11,1,Metropolis,1,2,19
2016-02-11,1,Metropolis,1,3,15
2016-02-11,1,Metropolis,1,4,4
2016-02-11,1,Metropolis,2,2,15
2016-02-11,1,Metropolis,2,3,11
2016-02-11,1,Shuka,1,1,4
2016-02-11,1,Shuka,1,2,15
2016-02-11,1,Shuka,1,3,8
2016-02-11,1,Shuka,2,2,4
2016-02-11,1,Shuka,2,4,8
2016-02-11,2,Himki,1,1,7
2016-02-11,2,Himki,1,2,42
2016-02-11,2,Himki,1,3,15
2016-02-11,2,Himki,1,4,11
2016-02-11,2,Himki,2,1,4
2016-02-11,2,Himki,2,2,4
2016-02-11,2,Himki,2,3,15
2016-02-11,2,Himki,2,4,4
2016-02-11,2,Metropolis,1,1,19
2016-02-11,2,Metropolis,1,2,34
2016-02-11,2,Metropolis,1,3,15
2016-02-11,2,Metropolis,1,4,4
2016-02-11,2,Metropolis,2,1,7
2016-02-11,2,Metropolis,2,2,7
2016-02-11,2,Metropolis,2,4,7
2016-02-11,2,Shuka,1,2,23
2016-02-11,2,Shuka,1,3,4
2016-02-11,2,Shuka,1,4,8
2016-02-11,2,Shuka,2,1,11
2016-02-11,2,Shuka,2,2,8
2016-02-11,2,Shuka,2,4,4
2016-02-11,3,Himki,1,1,11
2016-02-11,3,Himki,1,2,30
2016-02-11,3,Himki,1,3,15
2016-02-11,3,Himki,2,1,4
2016-02-11,3,Himki,2,2,19
2016-02-11,3,Himki,2,3,8
2016-02-11,3,Himki,2,4,8
2016-02-11,3,Metropolis,1,1,15
2016-02-11,3,Metropolis,1,2,53
2016-02-11,3,Metropolis,1,3,42
2016-02-11,3,Metropolis,1,4,11
2016-02-11,3,Metropolis,2,1,4
2016-02-11,3,Metropolis,2,2,23
2016-02-11,3,Metropolis,2,3,4
2016-02-11,3,Metropolis,2,4,4
2016-02-11,3,Shuka,1,1,11
2016-02-11,3,Shuka,1,2,53
2016-02-11,3,Shuka,1,3,11
2016-02-11,3,Shuka,1,4,8
2016-02-11,3,Shuka,2,1,8
2016-02-11,3,Shuka,2,2,46
2016-02-11,3,Shuka,2,3,23
2016-02-11,3,Shuka,2,4,19
2016-02-11,4,Himki,1,1,34
2016-02-11,4,Himki,1,2,83
2016-02-11,4,Himki,1,3,38
2016-02-11,4,Himki,2,1,8
2016-02-11,4,Himki,2,2,30
2016-02-11,4,Himki,2,3,23
2016-02-11,4,Himki,2,4,19
2016-02-11,4,Metropolis,1,1,42
2016-02-11,4,Metropolis,1,2,61
2016-02-11,4,Metropolis,1,3,30
2016-02-11,4,Metropolis,1,4,23
2016-02-11,4,Metropolis,2,1,21
2016-02-11,4,Metropolis,2,2,57
2016-02-11,4,Metropolis,2,3,30
2016-02-11,4,Metropolis,2,4,15
2016-02-11,4,Shuka,1,1,19
2016-02-11,4,Shuka,1,2,248
2016-02-11,4,Shuka,1,3,145
2016-02-11,4,Shuka,1,4,91
2016-02-11,4,Shuka,2,1,30
2016-02-11,4,Shuka,2,2,167
2016-02-11,4,Shuka,2,3,102
2016-02-11,4,Shuka,2,4,83
2016-02-11,5,Himki,1,1,31
2016-02-11,5,Himki,1,2,117
2016-02-11,5,Himki,1,3,49
2016-02-11,5,Himki,1,4,27
2016-02-11,5,Himki,2,1,19
2016-02-11,5,Himki,2,2,76
2016-02-11,5,Himki,2,3,44
2016-02-11,5,Himki,2,4,30
2016-02-11,5,Metropolis,1,1,38
2016-02-11,5,Metropolis,1,2,188
2016-02-11,5,Metropolis,1,3,76
2016-02-11,5,Metropolis,1,4,49
2016-02-11,5,Metropolis,2,1,74
2016-02-11,5,Metropolis,2,2,203
2016-02-11,5,Metropolis,2,3,30
2016-02-11,5,Metropolis,2,4,23
2016-02-11,5,Shuka,1,1,106
2016-02-11,5,Shuka,1,2,394
2016-02-11,5,Shuka,1,3,239
2016-02-11,5,Shuka,1,4,115
2016-02-11,5,Shuka,2,1,87
2016-02-11,5,Shuka,2,2,439
2016-02-11,5,Shuka,2,3,196
2016-02-11,5,Shuka,2,4,152
2016-02-11,6,Himki,1,1,56
2016-02-11,6,Himki,1,2,216
2016-02-11,6,Himki,1,3,114
2016-02-11,6,Himki,1,4,49
2016-02-11,6,Himki,2,1,38
2016-02-11,6,Himki,2,2,150
2016-02-11,6,Himki,2,3,102
2016-02-11,6,Himki,2,4,80
2016-02-11,6,Metropolis,1,1,76
2016-02-11,6,Metropolis,1,2,360
2016-02-11,6,Metropolis,1,3,76
2016-02-11,6,Metropolis,1,4,38
2016-02-11,6,Metropolis,2,1,131
2016-02-11,6,Metropolis,2,2,524
2016-02-11,6,Metropolis,2,3,88
2016-02-11,6,Metropolis,2,4,46
2016-02-11,6,Shuka,1,1,38
2016-02-11,6,Shuka,1,2,315
2016-02-11,6,Shuka,1,3,121
2016-02-11,6,Shuka,1,4,106
2016-02-11,6,Shuka,2,1,71
2016-02-11,6,Shuka,2,2,347
2016-02-11,6,Shuka,2,3,186
2016-02-11,6,Shuka,2,4,94
2016-02-11,7,Himki,1,1,42
2016-02-11,7,Himki,1,2,385
2016-02-11,7,Himki,1,3,188
2016-02-11,7,Himki,1,4,103
2016-02-11,7,Himki,2,1,49
2016-02-11,7,Himki,2,2,249
2016-02-11,7,Himki,2,3,140
2016-02-11,7,Himki,2,4,137
2016-02-11,7,Metropolis,1,1,129
2016-02-11,7,Metropolis,1,2,606
2016-02-11,7,Metropolis,1,3,201
2016-02-11,7,Metropolis,1,4,120
2016-02-11,7,Metropolis,2,1,179
2016-02-11,7,Metropolis,2,2,530
2016-02-11,7,Metropolis,2,3,155
2016-02-11,7,Metropolis,2,4,80
2016-02-11,7,Shuka,1,1,38
2016-02-11,7,Shuka,1,2,224
2016-02-11,7,Shuka,1,3,94
2016-02-11,7,Shuka,1,4,80
2016-02-11,7,Shuka,2,1,67
2016-02-11,7,Shuka,2,2,227
2016-02-11,7,Shuka,2,3,121
2016-02-11,7,Shuka,2,4,95
2016-02-11,8,Himki,1,1,91
2016-02-11,8,Himki,1,2,457
2016-02-11,8,Himki,1,3,313
2016-02-11,8,Himki,1,4,224
2016-02-11,8,Himki,2,1,57
2016-02-11,8,Himki,2,2,421
2016-02-11,8,Himki,2,3,191
2016-02-11,8,Himki,2,4,170
2016-02-11,8,Metropolis,1,1,159
2016-02-11,8,Metropolis,1,2,544
2016-02-11,8,Metropolis,1,3,272
2016-02-11,8,Metropolis,1,4,118
2016-02-11,8,Metropolis,2,1,174
2016-02-11,8,Metropolis,2,2,742
2016-02-11,8,Metropolis,2,3,225
2016-02-11,8,Metropolis,2,4,129
2016-02-11,8,Shuka,1,1,34
2016-02-11,8,Shuka,1,2,277
2016-02-11,8,Shuka,1,3,152
2016-02-11,8,Shuka,1,4,95
2016-02-11,8,Shuka,2,1,65
2016-02-11,8,Shuka,2,2,194
2016-02-11,8,Shuka,2,3,114
2016-02-11,8,Shuka,2,4,91
2016-02-11,9,Himki,1,1,83
2016-02-11,9,Himki,1,2,522
2016-02-11,9,Himki,1,3,304
2016-02-11,9,Himki,1,4,217
2016-02-11,9,Himki,2,1,80
2016-02-11,9,Himki,2,2,486
2016-02-11,9,Himki,2,3,231
2016-02-11,9,Himki,2,4,117
2016-02-11,9,Metropolis,1,1,231
2016-02-11,9,Metropolis,1,2,769
2016-02-11,9,Metropolis,1,3,305
2016-02-11,9,Metropolis,1,4,174
2016-02-11,9,Metropolis,2,1,269
2016-02-11,9,Metropolis,2,2,867
2016-02-11,9,Metropolis,2,3,272
2016-02-11,9,Metropolis,2,4,111
2016-02-11,9,Shuka,1,1,79
2016-02-11,9,Shuka,1,2,227
2016-02-11,9,Shuka,1,3,133
2016-02-11,9,Shuka,1,4,65
2016-02-11,9,Shuka,2,1,61
2016-02-11,9,Shuka,2,2,206
2016-02-11,9,Shuka,2,3,167
2016-02-11,9,Shuka,2,4,53
2016-02-11,10,Himki,1,1,83
2016-02-11,10,Himki,1,2,485
2016-02-11,10,Himki,1,3,324
2016-02-11,10,Himki,1,4,209
2016-02-11,10,Himki,2,1,90
2016-02-11,10,Himki,2,2,515
2016-02-11,10,Himki,2,3,265
2016-02-11,10,Himki,2,4,156
2016-02-11,10,Metropolis,1,1,235
2016-02-11,10,Metropolis,1,2,949
2016-02-11,10,Metropolis,1,3,315
2016-02-11,10,Metropolis,1,4,179
2016-02-11,10,Metropolis,2,1,367
2016-02-11,10,Metropolis,2,2,1048
2016-02-11,10,Metropolis,2,3,302
2016-02-11,10,Metropolis,2,4,181
2016-02-11,10,Shuka,1,1,80
2016-02-11,10,Shuka,1,2,220
2016-02-11,10,Shuka,1,3,127
2016-02-11,10,Shuka,1,4,87
2016-02-11,10,Shuka,2,1,64
2016-02-11,10,Shuka,2,2,250
2016-02-11,10,Shuka,2,3,209
2016-02-11,10,Shuka,2,4,75
2016-02-11,11,Himki,1,1,105
2016-02-11,11,Himki,1,2,570
2016-02-11,11,Himki,1,3,371
2016-02-11,11,Himki,1,4,191
2016-02-11,11,Himki,2,1,53
2016-02-11,11,Himki,2,2,505
2016-02-11,11,Himki,2,3,239
2016-02-11,11,Himki,2,4,187
2016-02-11,11,Metropolis,1,1,310
2016-02-11,11,Metropolis,1,2,915
2016-02-11,11,Metropolis,1,3,400
2016-02-11,11,Metropolis,1,4,182
2016-02-11,11,Metropolis,2,1,300
2016-02-11,11,Metropolis,2,2,1040
2016-02-11,11,Metropolis,2,3,288
2016-02-11,11,Metropolis,2,4,140
2016-02-11,11,Shuka,1,1,57
2016-02-11,11,Shuka,1,2,178
2016-02-11,11,Shuka,1,3,148
2016-02-11,11,Shuka,1,4,102
2016-02-11,11,Shuka,2,1,91
2016-02-11,11,Shuka,2,2,253
2016-02-11,11,Shuka,2,3,141
2016-02-11,11,Shuka,2,4,111
2016-02-11,12,Himki,1,1,136
2016-02-11,12,Himki,1,2,606
2016-02-11,12,Himki,1,3,424
2016-02-11,12,Himki,1,4,187
2016-02-11,12,Himki,2,1,152
2016-02-11,12,Himki,2,2,524
2016-02-11,12,Himki,2,3,277
2016-02-11,12,Himki,2,4,198
2016-02-11,12,Metropolis,1,1,267
2016-02-11,12,Metropolis,1,2,900
2016-02-11,12,Metropolis,1,3,345
2016-02-11,12,Metropolis,1,4,171
2016-02-11,12,Metropolis,2,1,338
2016-02-11,12,Metropolis,2,2,819
2016-02-11,12,Metropolis,2,3,338
2016-02-11,12,Metropolis,2,4,172
2016-02-11,12,Shuka,1,1,83
2016-02-11,12,Shuka,1,2,223
2016-02-11,12,Shuka,1,3,186
2016-02-11,12,Shuka,1,4,125
2016-02-11,12,Shuka,2,1,102
2016-02-11,12,Shuka,2,2,264
2016-02-11,12,Shuka,2,3,119
2016-02-11,12,Shuka,2,4,125
2016-02-11,13,Himki,1,1,102
2016-02-11,13,Himki,1,2,635
2016-02-11,13,Himki,1,3,349
2016-02-11,13,Himki,1,4,246
2016-02-11,13,Himki,2,1,133
2016-02-11,13,Himki,2,2,542
2016-02-11,13,Himki,2,3,251
2016-02-11,13,Himki,2,4,174
2016-02-11,13,Metropolis,1,1,291
2016-02-11,13,Metropolis,1,2,731
2016-02-11,13,Metropolis,1,3,282
2016-02-11,13,Metropolis,1,4,230
2016-02-11,13,Metropolis,2,1,386
2016-02-11,13,Metropolis,2,2,888
2016-02-11,13,Metropolis,2,3,340
2016-02-11,13,Metropolis,2,4,175
2016-02-11,13,Shuka,1,1,64
2016-02-11,13,Shuka,1,2,302
2016-02-11,13,Shuka,1,3,176
2016-02-11,13,Shuka,1,4,76
2016-02-11,13,Shuka,2,1,80
2016-02-11,13,Shuka,2,2,360
2016-02-11,13,Shuka,2,3,243
2016-02-11,13,Shuka,2,4,102
2016-02-11,14,Himki,1,1,95
2016-02-11,14,Himki,1,2,527
2016-02-11,14,Himki,1,3,237
2016-02-11,14,Himki,1,4,171
2016-02-11,14,Himki,2,1,143
2016-02-11,14,Himki,2,2,416
2016-02-11,14,Himki,2,3,294
2016-02-11,14,Himki,2,4,181
2016-02-11,14,Metropolis,1,1,278
2016-02-11,14,Metropolis,1,2,733
2016-02-11,14,Metropolis,1,3,348
2016-02-11,14,Metropolis,1,4,205
2016-02-11,14,Metropolis,2,1,373
2016-02-11,14,Metropolis,2,2,854
2016-02-11,14,Metropolis,2,3,341
2016-02-11,14,Metropolis,2,4,174
2016-02-11,14,Shuka,1,1,109
2016-02-11,14,Shuka,1,2,304
2016-02-11,14,Shuka,1,3,159
2016-02-11,14,Shuka,1,4,121
2016-02-11,14,Shuka,2,1,91
2016-02-11,14,Shuka,2,2,330
2016-02-11,14,Shuka,2,3,266
2016-02-11,14,Shuka,2,4,100
2016-02-11,15,Himki,1,1,171
2016-02-11,15,Himki,1,2,638
2016-02-11,15,Himki,1,3,358
2016-02-11,15,Himki,1,4,171
2016-02-11,15,Himki,2,1,159
2016-02-11,15,Himki,2,2,476
2016-02-11,15,Himki,2,3,321
2016-02-11,15,Himki,2,4,146
2016-02-11,15,Metropolis,1,1,232
2016-02-11,15,Metropolis,1,2,902
2016-02-11,15,Metropolis,1,3,395
2016-02-11,15,Metropolis,1,4,145
2016-02-11,15,Metropolis,2,1,365
2016-02-11,15,Metropolis,2,2,842
2016-02-11,15,Metropolis,2,3,265
2016-02-11,15,Metropolis,2,4,269
2016-02-11,15,Shuka,1,1,121
2016-02-11,15,Shuka,1,2,421
2016-02-11,15,Shuka,1,3,235
2016-02-11,15,Shuka,1,4,138
2016-02-11,15,Shuka,2,1,140
2016-02-11,15,Shuka,2,2,512
2016-02-11,15,Shuka,2,3,198
2016-02-11,15,Shuka,2,4,121
2016-02-11,16,Himki,1,1,154
2016-02-11,16,Himki,1,2,738
2016-02-11,16,Himki,1,3,335
2016-02-11,16,Himki,1,4,125
2016-02-11,16,Himki,2,1,190
2016-02-11,16,Himki,2,2,474
2016-02-11,16,Himki,2,3,286
2016-02-11,16,Himki,2,4,156
2016-02-11,16,Metropolis,1,1,277
2016-02-11,16,Metropolis,1,2,818
2016-02-11,16,Metropolis,1,3,328
2016-02-11,16,Metropolis,1,4,185
2016-02-11,16,Metropolis,2,1,390
2016-02-11,16,Metropolis,2,2,799
2016-02-11,16,Metropolis,2,3,318
2016-02-11,16,Metropolis,2,4,213
2016-02-11,16,Shuka,1,1,123
2016-02-11,16,Shuka,1,2,372
2016-02-11,16,Shuka,1,3,236
2016-02-11,16,Shuka,1,4,123
2016-02-11,16,Shuka,2,1,121
2016-02-11,16,Shuka,2,2,550
2016-02-11,16,Shuka,2,3,249
2016-02-11,16,Shuka,2,4,171
2016-02-11,17,Himki,1,1,167
2016-02-11,17,Himki,1,2,661
2016-02-11,17,Himki,1,3,307
2016-02-11,17,Himki,1,4,132
2016-02-11,17,Himki,2,1,134
2016-02-11,17,Himki,2,2,454
2016-02-11,17,Himki,2,3,178
2016-02-11,17,Himki,2,4,136
2016-02-11,17,Metropolis,1,1,288
2016-02-11,17,Metropolis,1,2,837
2016-02-11,17,Metropolis,1,3,335
2016-02-11,17,Metropolis,1,4,129
2016-02-11,17,Metropolis,2,1,285
2016-02-11,17,Metropolis,2,2,638
2016-02-11,17,Metropolis,2,3,264
2016-02-11,17,Metropolis,2,4,167
2016-02-11,17,Shuka,1,1,100
2016-02-11,17,Shuka,1,2,379
2016-02-11,17,Shuka,1,3,197
2016-02-11,17,Shuka,1,4,95
2016-02-11,17,Shuka,2,1,87
2016-02-11,17,Shuka,2,2,353
2016-02-11,17,Shuka,2,3,186
2016-02-11,17,Shuka,2,4,133
2016-02-11,18,Himki,1,1,139
2016-02-11,18,Himki,1,2,546
2016-02-11,18,Himki,1,3,323
2016-02-11,18,Himki,1,4,162
2016-02-11,18,Himki,2,1,106
2016-02-11,18,Himki,2,2,380
2016-02-11,18,Himki,2,3,170
2016-02-11,18,Himki,2,4,156
2016-02-11,18,Metropolis,1,1,239
2016-02-11,18,Metropolis,1,2,639
2016-02-11,18,Metropolis,1,3,197
2016-02-11,18,Metropolis,1,4,88
2016-02-11,18,Metropolis,2,1,245
2016-02-11,18,Metropolis,2,2,566
2016-02-11,18,Metropolis,2,3,239
2016-02-11,18,Metropolis,2,4,133
2016-02-11,18,Shuka,1,1,80
2016-02-11,18,Shuka,1,2,239
2016-02-11,18,Shuka,1,3,106
2016-02-11,18,Shuka,1,4,72
2016-02-11,18,Shuka,2,1,76
2016-02-11,18,Shuka,2,2,228
2016-02-11,18,Shuka,2,3,106
2016-02-11,18,Shuka,2,4,102
2016-02-11,19,Himki,1,1,106
2016-02-11,19,Himki,1,2,401
2016-02-11,19,Himki,1,3,159
2016-02-11,19,Himki,1,4,81
2016-02-11,19,Himki,2,1,49
2016-02-11,19,Himki,2,2,231
2016-02-11,19,Himki,2,3,99
2016-02-11,19,Himki,2,4,87
2016-02-11,19,Metropolis,1,1,124
2016-02-11,19,Metropolis,1,2,469
2016-02-11,19,Metropolis,1,3,163
2016-02-11,19,Metropolis,1,4,64
2016-02-11,19,Metropolis,2,1,148
2016-02-11,19,Metropolis,2,2,310
2016-02-11,19,Metropolis,2,3,133
2016-02-11,19,Metropolis,2,4,80
2016-02-11,19,Shuka,1,1,83
2016-02-11,19,Shuka,1,2,182
2016-02-11,19,Shuka,1,3,38
2016-02-11,19,Shuka,1,4,30
2016-02-11,19,Shuka,2,1,57
2016-02-11,19,Shuka,2,2,129
2016-02-11,19,Shuka,2,3,83
2016-02-11,19,Shuka,2,4,38
2016-02-11,20,Himki,1,1,87
2016-02-11,20,Himki,1,2,269
2016-02-11,20,Himki,1,3,100
2016-02-11,20,Himki,1,4,68
2016-02-11,20,Himki,2,1,26
2016-02-11,20,Himki,2,2,125
2016-02-11,20,Himki,2,3,34
2016-02-11,20,Himki,2,4,30
2016-02-11,20,Metropolis,1,1,57
2016-02-11,20,Metropolis,1,2,201
2016-02-11,20,Metropolis,1,3,57
2016-02-11,20,Metropolis,1,4,30
2016-02-11,20,Metropolis,2,1,94
2016-02-11,20,Metropolis,2,2,106
2016-02-11,20,Metropolis,2,3,42
2016-02-11,20,Metropolis,2,4,34
2016-02-11,20,Shuka,1,1,15
2016-02-11,20,Shuka,1,2,87
2016-02-11,20,Shuka,1,3,60
2016-02-11,20,Shuka,1,4,19
2016-02-11,20,Shuka,2,1,30
2016-02-11,20,Shuka,2,2,38
2016-02-11,20,Shuka,2,3,30
2016-02-11,20,Shuka,2,4,14
2016-02-11,21,Himki,1,1,46
2016-02-11,21,Himki,1,2,114
2016-02-11,21,Himki,1,3,49
2016-02-11,21,Himki,1,4,26
2016-02-11,21,Himki,2,1,15
2016-02-11,21,Himki,2,2,30
2016-02-11,21,Himki,2,3,15
2016-02-11,21,Himki,2,4,30
2016-02-11,21,Metropolis,1,1,61
2016-02-11,21,Metropolis,1,2,112
2016-02-11,21,Metropolis,1,3,46
2016-02-11,21,Metropolis,1,4,23
2016-02-11,21,Metropolis,2,1,42
2016-02-11,21,Metropolis,2,2,30
2016-02-11,21,Metropolis,2,3,19
2016-02-11,21,Metropolis,2,4,4
2016-02-11,21,Shuka,1,1,23
2016-02-11,21,Shuka,1,2,91
2016-02-11,21,Shuka,1,3,38
2016-02-11,21,Shuka,1,4,4
2016-02-11,21,Shuka,2,1,23
2016-02-11,21,Shuka,2,2,46
2016-02-11,21,Shuka,2,3,23
2016-02-11,21,Shuka,2,4,11
2016-02-11,22,Himki,1,1,33
2016-02-11,22,Himki,1,2,91
2016-02-11,22,Himki,1,3,64
2016-02-11,22,Himki,1,4,15
2016-02-11,22,Himki,2,1,15
2016-02-11,22,Himki,2,2,15
2016-02-11,22,Himki,2,3,19
2016-02-11,22,Himki,2,4,8
2016-02-11,22,Metropolis,1,1,23
2016-02-11,22,Metropolis,1,2,68
2016-02-11,22,Metropolis,1,3,27
2016-02-11,22,Metropolis,1,4,15
2016-02-11,22,Metropolis,2,1,34
2016-02-11,22,Metropolis,2,2,53
2016-02-11,22,Metropolis,2,3,15
2016-02-11,22,Metropolis,2,4,7
2016-02-11,22,Shuka,1,1,19
2016-02-11,22,Shuka,1,2,38
2016-02-11,22,Shuka,1,3,4
2016-02-11,22,Shuka,1,4,4
2016-02-11,22,Shuka,2,1,15
2016-02-11,22,Shuka,2,2,38
2016-02-11,23,Himki,1,1,38
2016-02-11,23,Himki,1,2,72
2016-02-11,23,Himki,1,3,45
2016-02-11,23,Himki,1,4,30
2016-02-11,23,Himki,2,1,4
2016-02-11,23,Himki,2,2,26
2016-02-11,23,Himki,2,3,21
2016-02-11,23,Himki,2,4,11
2016-02-11,23,Metropolis,1,1,27
2016-02-11,23,Metropolis,1,2,87
2016-02-11,23,Metropolis,1,3,38
2016-02-11,23,Metropolis,1,4,11
2016-02-11,23,Metropolis,2,1,15
2016-02-11,23,Metropolis,2,2,45
2016-02-11,23,Metropolis,2,3,19
2016-02-11,23,Metropolis,2,4,13
2016-02-11,23,Shuka,1,1,8
2016-02-11,23,Shuka,1,2,30
2016-02-11,23,Shuka,1,3,8
2016-02-11,23,Shuka,1,4,11
2016-02-11,23,Shuka,2,1,11
2016-02-11,23,Shuka,2,2,11
2016-02-11,23,Shuka,2,3,8
2016-02-12,0,Himki,1,1,4
2016-02-12,0,Himki,1,2,49
2016-02-12,0,Himki,1,3,29
2016-02-12,0,Himki,1,4,4
2016-02-12,0,Himki,2,1,4
2016-02-12,0,Himki,2,4,4
2016-02-12,0,Metropolis,1,1,26
2016-02-12,0,Metropolis,1,2,42
2016-02-12,0,Metropolis,1,3,11
2016-02-12,0,Metropolis,1,4,8
2016-02-12,0,Metropolis,2,1,8
2016-02-12,0,Metropolis,2,2,4
2016-02-12,0,Metropolis,2,3,4
2016-02-12,0,Metropolis,2,4,15
2016-02-12,0,Shuka,1,2,4
2016-02-12,0,Shuka,1,3,4
2016-02-12,0,Shuka,2,2,4
2016-02-12,0,Shuka,2,3,7
2016-02-12,0,Shuka,2,4,7
2016-02-12,1,Himki,1,1,19
2016-02-12,1,Himki,1,2,42
2016-02-12,1,Himki,1,3,19
2016-02-12,1,Himki,1,4,8
2016-02-12,1,Himki,2,1,8
2016-02-12,1,Himki,2,2,11
2016-02-12,1,Himki,2,3,4
2016-02-12,1,Himki,2,4,15
2016-02-12,1,Metropolis,1,1,8
2016-02-12,1,Metropolis,1,2,42
2016-02-12,1,Metropolis,1,3,27
2016-02-12,1,Metropolis,1,4,19
2016-02-12,1,Metropolis,2,2,19
2016-02-12,1,Metropolis,2,3,12
2016-02-12,1,Shuka,1,1,4
2016-02-12,1,Shuka,1,2,19
2016-02-12,1,Shuka,2,1,7
2016-02-12,1,Shuka,2,2,8
2016-02-12,1,Shuka,2,3,8
2016-02-12,1,Shuka,2,4,8
2016-02-12,2,Himki,1,1,11
2016-02-12,2,Himki,1,2,42
2016-02-12,2,Himki,1,3,23
