dt,zid_oktmo,tid,gender,age,customers_cnt_home,customers_cnt_work,adm8_municipal_OKTMO_NAME
2016-02-16,45348000,Shuka,2,1,19,37,Текстильщики
2016-02-16,45348000,Shuka,2,2,30,129,Текстильщики
2016-02-16,45348000,Shuka,2,3,30,49,Текстильщики
2016-02-16,45348000,Shuka,2,4,15,38,Текстильщики
2016-02-16,45349000,Himki,1,2,4,,Текстильщики
2016-02-16,45349000,Himki,1,3,4,8,Текстильщики
2016-02-16,45349000,Himki,2,2,4,8,Текстильщики
2016-02-16,45349000,Metropolis,1,1,8,11,Текстильщики
2016-02-16,45349000,Metropolis,1,2,8,15,Текстильщики
2016-02-16,45349000,Metropolis,1,3,8,11,Текстильщики
2016-02-16,45349000,Metropolis,1,4,4,4,Текстильщики
2016-02-16,45349000,Metropolis,2,2,15,11,Текстильщики
2016-02-16,45349000,Metropolis,2,3,8,4,Текстильщики
2016-02-16,45349000,Metropolis,2,4,4,11,Текстильщики
2016-02-16,45349000,Shuka,1,3,4,,Текстильщики
2016-02-16,45350000,Himki,1,3,4,,Текстильщики
2016-02-16,45350000,Himki,2,2,11,8,Текстильщики
2016-02-16,45350000,Metropolis,1,1,4,,Текстильщики
2016-02-16,45350000,Metropolis,1,2,11,4,Текстильщики
2016-02-16,45350000,Metropolis,1,3,4,4,Текстильщики
2016-02-16,45350000,Metropolis,2,1,4,,Текстильщики
2016-02-16,45350000,Metropolis,2,2,23,,Текстильщики
2016-02-16,45350000,Metropolis,2,3,4,4,Текстильщики
2016-02-16,45350000,Shuka,2,3,4,,Текстильщики
2016-02-16,45351000,Himki,1,2,8,4,Текстильщики
2016-02-16,45351000,Himki,1,3,8,11,Текстильщики
2016-02-16,45351000,Himki,2,2,8,11,Текстильщики
2016-02-16,45351000,Himki,2,3,4,,Текстильщики
2016-02-16,45351000,Metropolis,1,1,4,,Текстильщики
2016-02-16,45351000,Metropolis,1,2,11,8,Текстильщики
2016-02-16,45351000,Metropolis,1,3,4,4,Текстильщики
2016-02-16,45351000,Metropolis,2,2,15,8,Текстильщики
2016-02-16,45351000,Metropolis,2,3,4,4,Текстильщики
2016-02-16,45351000,Metropolis,2,4,4,4,Текстильщики
2016-02-16,45351000,Shuka,1,2,4,4,Текстильщики
2016-02-16,45351000,Shuka,1,3,4,4,Текстильщики
2016-02-16,45351000,Shuka,2,1,4,,Текстильщики
2016-02-16,45351000,Shuka,2,2,11,4,Текстильщики
2016-02-16,45351000,Shuka,2,3,4,4,Текстильщики
2016-02-16,45351000,Shuka,2,4,4,,Текстильщики
2016-02-16,45352000,Himki,1,1,4,,Текстильщики
2016-02-16,45352000,Himki,1,2,30,19,Текстильщики
2016-02-16,45352000,Himki,1,3,19,11,Текстильщики
2016-02-16,45352000,Himki,1,4,4,4,Текстильщики
2016-02-16,45352000,Himki,2,1,4,4,Текстильщики
2016-02-16,45352000,Himki,2,2,15,15,Текстильщики
2016-02-16,45352000,Himki,2,3,8,4,Текстильщики
2016-02-16,45352000,Himki,2,4,4,4,Текстильщики
2016-02-16,45352000,Metropolis,1,1,15,8,Текстильщики
2016-02-16,45352000,Metropolis,1,2,27,15,Текстильщики
2016-02-16,45352000,Metropolis,1,3,11,4,Текстильщики
2016-02-16,45352000,Metropolis,1,4,8,4,Текстильщики
2016-02-16,45352000,Metropolis,2,1,4,4,Текстильщики
2016-02-16,45352000,Metropolis,2,2,19,8,Текстильщики
2016-02-16,45352000,Metropolis,2,3,8,4,Текстильщики
2016-02-16,45352000,Shuka,1,2,8,7,Текстильщики
2016-02-16,45352000,Shuka,1,3,4,4,Текстильщики
2016-02-16,45352000,Shuka,1,4,4,,Текстильщики
2016-02-16,45352000,Shuka,2,2,15,8,Текстильщики
2016-02-16,45352000,Shuka,2,3,8,,Текстильщики
2016-02-16,45353000,Himki,1,2,4,19,Текстильщики
2016-02-16,45353000,Himki,1,4,4,4,Текстильщики
2016-02-16,45353000,Himki,2,2,11,8,Текстильщики
2016-02-16,45353000,Metropolis,1,1,4,4,Текстильщики
2016-02-16,45353000,Metropolis,1,2,42,23,Текстильщики
2016-02-16,45353000,Metropolis,1,3,19,11,Текстильщики
2016-02-16,45353000,Metropolis,1,4,11,8,Текстильщики
2016-02-16,45353000,Metropolis,2,1,19,15,Текстильщики
2016-02-16,45353000,Metropolis,2,2,27,11,Текстильщики
2016-02-16,45353000,Metropolis,2,3,8,8,Текстильщики
2016-02-16,45353000,Metropolis,2,4,4,4,Текстильщики
2016-02-16,45353000,Shuka,1,1,4,8,Текстильщики
2016-02-16,45353000,Shuka,1,2,8,15,Текстильщики
2016-02-16,45353000,Shuka,1,3,4,,Текстильщики
2016-02-16,45353000,Shuka,1,4,8,4,Текстильщики
2016-02-16,45354000,Himki,1,2,23,11,Текстильщики
2016-02-16,45354000,Himki,1,3,8,8,Текстильщики
2016-02-16,45354000,Himki,2,2,19,15,Текстильщики
2016-02-16,45354000,Himki,2,3,4,4,Текстильщики
2016-02-16,45354000,Metropolis,1,1,4,8,Текстильщики
2016-02-16,45354000,Metropolis,1,2,19,8,Текстильщики
2016-02-16,45354000,Metropolis,2,1,8,4,Текстильщики
2016-02-16,45354000,Metropolis,2,2,19,11,Текстильщики
2016-02-16,45354000,Metropolis,2,3,8,4,Текстильщики
2016-02-16,45354000,Metropolis,2,4,4,,Текстильщики
2016-02-16,45354000,Shuka,1,2,4,4,Текстильщики
2016-02-16,45354000,Shuka,1,3,8,4,Текстильщики
2016-02-16,45354000,Shuka,1,4,8,8,Текстильщики
2016-02-16,45354000,Shuka,2,2,4,,Текстильщики
2016-02-16,45354000,Shuka,2,3,4,,Текстильщики
2016-02-16,45354000,Shuka,2,4,4,,Текстильщики
2016-02-16,45355000,Himki,1,2,4,,Текстильщики
2016-02-16,45355000,Himki,1,3,4,4,Текстильщики
2016-02-16,45355000,Himki,2,2,15,8,Текстильщики
2016-02-16,45355000,Himki,2,4,4,8,Текстильщики
2016-02-16,45355000,Metropolis,1,1,4,,Текстильщики
2016-02-16,45355000,Metropolis,1,2,4,,Текстильщики
2016-02-16,45355000,Metropolis,1,3,4,,Текстильщики
2016-02-16,45355000,Metropolis,2,2,19,8,Текстильщики
2016-02-16,45355000,Shuka,1,3,8,8,Текстильщики
2016-02-16,45355000,Shuka,2,2,4,8,Текстильщики
2016-02-16,45356000,Himki,1,2,19,11,Текстильщики
2016-02-16,45356000,Himki,1,4,8,8,Текстильщики
2016-02-16,45356000,Himki,2,2,8,8,Текстильщики
2016-02-16,45356000,Himki,2,3,4,8,Текстильщики
2016-02-16,45356000,Metropolis,1,2,15,23,Текстильщики
2016-02-16,45356000,Metropolis,1,4,4,,Текстильщики
2016-02-16,45356000,Metropolis,2,1,4,4,Текстильщики
2016-02-16,45356000,Metropolis,2,2,4,,Текстильщики
2016-02-16,45357000,Himki,1,2,8,11,Текстильщики
2016-02-16,45357000,Himki,1,3,4,11,Текстильщики
2016-02-16,45357000,Himki,2,3,8,4,Текстильщики
2016-02-16,45357000,Metropolis,1,2,4,,Текстильщики
2016-02-16,45357000,Metropolis,2,2,15,17,Текстильщики
2016-02-16,45357000,Metropolis,2,3,8,4,Текстильщики
2016-02-16,45357000,Shuka,1,1,4,4,Текстильщики
2016-02-16,45357000,Shuka,2,1,8,11,Текстильщики
2016-02-16,45357000,Shuka,2,2,4,15,Текстильщики
2016-02-16,45358000,Himki,1,2,11,11,Текстильщики
2016-02-16,45358000,Himki,1,3,4,4,Текстильщики
2016-02-16,45358000,Himki,1,4,8,4,Текстильщики
2016-02-16,45358000,Himki,2,2,8,4,Текстильщики
2016-02-16,45358000,Metropolis,1,1,15,,Текстильщики
2016-02-16,45358000,Metropolis,1,2,11,8,Текстильщики
2016-02-16,45358000,Metropolis,1,4,4,4,Текстильщики
2016-02-16,45358000,Metropolis,2,1,4,,Текстильщики
2016-02-16,45358000,Metropolis,2,2,8,7,Текстильщики
2016-02-16,45358000,Shuka,1,2,8,8,Текстильщики
2016-02-16,45358000,Shuka,1,3,8,4,Текстильщики
2016-02-16,45358000,Shuka,1,4,4,7,Текстильщики
2016-02-16,45358000,Shuka,2,2,4,11,Текстильщики
2016-02-16,45358000,Shuka,2,3,4,4,Текстильщики
2016-02-16,45359000,Himki,1,1,4,4,Текстильщики
2016-02-16,45359000,Himki,1,2,15,19,Текстильщики
2016-02-16,45359000,Himki,1,3,11,11,Текстильщики
2016-02-16,45359000,Himki,2,1,4,,Текстильщики
2016-02-16,45359000,Himki,2,2,15,15,Текстильщики
2016-02-16,45359000,Himki,2,3,27,15,Текстильщики
2016-02-16,45359000,Himki,2,4,4,,Текстильщики
2016-02-16,45359000,Metropolis,1,1,11,4,Текстильщики
2016-02-16,45359000,Metropolis,1,2,15,11,Текстильщики
2016-02-16,45359000,Metropolis,1,3,11,8,Текстильщики
2016-02-16,45359000,Metropolis,1,4,4,8,Текстильщики
2016-02-16,45359000,Metropolis,2,1,8,,Текстильщики
2016-02-16,45359000,Metropolis,2,2,30,11,Теплый Стан
2016-02-16,45359000,Metropolis,2,3,4,15,Теплый Стан
2016-02-16,45359000,Metropolis,2,4,8,4,Теплый Стан
2016-02-16,45359000,Shuka,1,1,4,,Теплый Стан
2016-02-16,45359000,Shuka,1,3,8,11,Теплый Стан
2016-02-16,45359000,Shuka,1,4,4,4,Теплый Стан
2016-02-16,45359000,Shuka,2,2,30,15,Теплый Стан
2016-02-16,45359000,Shuka,2,4,4,,Теплый Стан
2016-02-16,45360000,Himki,1,2,4,7,Теплый Стан
2016-02-16,45360000,Himki,2,1,4,,Теплый Стан
2016-02-16,45360000,Himki,2,4,4,,Теплый Стан
2016-02-16,45360000,Metropolis,1,2,4,8,Теплый Стан
2016-02-16,45360000,Shuka,2,4,11,,Теплый Стан
2016-02-16,45361000,Himki,1,2,4,8,Теплый Стан
2016-02-16,45361000,Himki,1,3,4,4,Теплый Стан
2016-02-16,45361000,Himki,2,1,4,11,Теплый Стан
2016-02-16,45361000,Himki,2,2,4,8,Теплый Стан
2016-02-16,45361000,Metropolis,1,2,11,4,Теплый Стан
2016-02-16,45361000,Metropolis,1,3,4,4,Теплый Стан
2016-02-16,45361000,Metropolis,1,4,8,,Теплый Стан
2016-02-16,45361000,Metropolis,2,2,11,4,Теплый Стан
2016-02-16,45361000,Metropolis,2,4,4,,Теплый Стан
2016-02-16,45361000,Shuka,1,2,4,,Теплый Стан
2016-02-16,45361000,Shuka,1,3,8,4,Теплый Стан
2016-02-16,45361000,Shuka,2,2,4,4,Теплый Стан
2016-02-16,45362000,Himki,1,2,19,8,Теплый Стан
2016-02-16,45362000,Himki,1,3,11,4,Теплый Стан
2016-02-16,45362000,Himki,2,3,4,4,Теплый Стан
2016-02-16,45362000,Himki,2,4,4,,Теплый Стан
2016-02-16,45362000,Metropolis,1,1,11,8,Теплый Стан
2016-02-16,45362000,Metropolis,1,2,11,8,Теплый Стан
2016-02-16,45362000,Metropolis,1,3,4,4,Теплый Стан
2016-02-16,45362000,Metropolis,2,2,15,,Теплый Стан
2016-02-16,45362000,Metropolis,2,3,8,,Теплый Стан
2016-02-16,45362000,Metropolis,2,4,8,,Теплый Стан
2016-02-16,45362000,Shuka,1,1,4,4,Теплый Стан
2016-02-16,45362000,Shuka,1,2,4,8,Теплый Стан
2016-02-16,45362000,Shuka,1,3,8,,Теплый Стан
2016-02-16,45362000,Shuka,1,4,8,,Теплый Стан
2016-02-16,45362000,Shuka,2,2,4,,Теплый Стан
2016-02-16,45362000,Shuka,2,3,8,4,Теплый Стан
2016-02-16,45362000,Shuka,2,4,4,,Теплый Стан
2016-02-16,45363000,Himki,1,2,4,4,Теплый Стан
2016-02-16,45363000,Himki,1,3,8,4,Теплый Стан
2016-02-16,45363000,Himki,1,4,4,,Теплый Стан
2016-02-16,45363000,Himki,2,2,8,,Теплый Стан
2016-02-16,45363000,Metropolis,1,2,8,8,Теплый Стан
2016-02-16,45363000,Metropolis,2,2,11,4,Теплый Стан
2016-02-16,45363000,Shuka,2,1,4,,Теплый Стан
2016-02-16,45363000,Shuka,2,2,4,,Теплый Стан
2016-02-16,45363000,Shuka,2,3,4,8,Теплый Стан
2016-02-16,45364000,Himki,1,1,4,,Теплый Стан
2016-02-16,45364000,Himki,1,2,8,,Теплый Стан
2016-02-16,45364000,Himki,1,3,4,4,Теплый Стан
2016-02-16,45364000,Himki,1,4,4,4,Теплый Стан
2016-02-16,45364000,Himki,2,2,11,15,Теплый Стан
2016-02-16,45364000,Metropolis,1,1,4,,Теплый Стан
2016-02-16,45364000,Metropolis,1,3,4,,Теплый Стан
2016-02-16,45364000,Metropolis,1,4,4,,Теплый Стан
2016-02-16,45364000,Metropolis,2,2,8,,Теплый Стан
2016-02-16,45364000,Shuka,1,2,4,8,Теплый Стан
2016-02-16,45364000,Shuka,1,3,4,8,Теплый Стан
2016-02-16,45364000,Shuka,2,2,11,11,Теплый Стан
2016-02-16,45364000,Shuka,2,3,4,,Теплый Стан
2016-02-16,45365000,Himki,1,1,4,,Теплый Стан
2016-02-16,45365000,Himki,1,2,19,19,Теплый Стан
2016-02-16,45365000,Himki,1,3,4,8,Теплый Стан
2016-02-16,45365000,Himki,1,4,8,4,Теплый Стан
2016-02-16,45365000,Himki,2,1,4,,Теплый Стан
2016-02-16,45365000,Himki,2,2,15,4,Теплый Стан
2016-02-16,45365000,Himki,2,4,4,,Теплый Стан
2016-02-16,45365000,Metropolis,1,1,4,4,Теплый Стан
2016-02-16,45365000,Metropolis,1,2,4,8,Теплый Стан
2016-02-16,45365000,Metropolis,1,3,4,4,Теплый Стан
2016-02-16,45365000,Metropolis,1,4,4,,Теплый Стан
2016-02-16,45365000,Shuka,1,4,8,8,Теплый Стан
2016-02-16,45365000,Shuka,2,1,4,4,Теплый Стан
2016-02-16,45365000,Shuka,2,2,4,4,Теплый Стан
2016-02-16,45366000,Himki,1,1,87,46,Теплый Стан
2016-02-16,45366000,Himki,1,2,307,224,Теплый Стан
2016-02-16,45366000,Himki,1,3,232,182,Теплый Стан
2016-02-16,45366000,Himki,1,4,110,109,Теплый Стан
2016-02-16,45366000,Himki,2,1,53,34,Теплый Стан
2016-02-16,45366000,Himki,2,2,288,190,Теплый Стан
2016-02-16,45366000,Himki,2,3,213,171,Теплый Стан
2016-02-16,45366000,Himki,2,4,118,106,Теплый Стан
2016-02-16,45366000,Metropolis,1,2,11,4,Теплый Стан
2016-02-16,45366000,Metropolis,1,3,4,4,Теплый Стан
2016-02-16,45366000,Metropolis,1,4,4,,Теплый Стан
2016-02-16,45366000,Metropolis,2,2,11,11,Теплый Стан
2016-02-16,45366000,Metropolis,2,3,8,4,Теплый Стан
2016-02-16,45366000,Metropolis,2,4,8,,Теплый Стан
2016-02-16,45366000,Shuka,1,1,15,4,Теплый Стан
2016-02-16,45366000,Shuka,1,2,27,8,Теплый Стан
2016-02-16,45366000,Shuka,1,3,42,27,Теплый Стан
2016-02-16,45366000,Shuka,1,4,11,8,Теплый Стан
2016-02-16,45366000,Shuka,2,1,11,,Теплый Стан
2016-02-16,45366000,Shuka,2,2,38,4,Теплый Стан
2016-02-16,45366000,Shuka,2,3,30,11,Теплый Стан
2016-02-16,45366000,Shuka,2,4,11,,Теплый Стан
2016-02-16,45367000,Himki,1,1,23,11,Теплый Стан
2016-02-16,45367000,Himki,1,2,34,34,Теплый Стан
2016-02-16,45367000,Himki,1,3,23,27,Теплый Стан
2016-02-16,45367000,Himki,1,4,34,30,Теплый Стан
2016-02-16,45367000,Himki,2,1,4,8,Теплый Стан
2016-02-16,45367000,Himki,2,2,65,61,Теплый Стан
2016-02-16,45367000,Himki,2,3,8,15,Теплый Стан
2016-02-16,45367000,Himki,2,4,15,15,Теплый Стан
2016-02-16,45367000,Metropolis,1,1,4,4,Теплый Стан
2016-02-16,45367000,Metropolis,1,2,49,27,Теплый Стан
2016-02-16,45367000,Metropolis,1,3,15,11,Теплый Стан
2016-02-16,45367000,Metropolis,1,4,4,8,Теплый Стан
2016-02-16,45367000,Metropolis,2,1,11,,Теплый Стан
2016-02-16,45367000,Metropolis,2,2,15,4,Теплый Стан
2016-02-16,45367000,Metropolis,2,3,15,8,Теплый Стан
2016-02-16,45367000,Metropolis,2,4,8,,Теплый Стан
2016-02-16,45367000,Shuka,1,1,30,11,Теплый Стан
2016-02-16,45367000,Shuka,1,2,152,34,Теплый Стан
2016-02-16,45367000,Shuka,1,3,42,19,Теплый Стан
2016-02-16,45367000,Shuka,1,4,30,11,Теплый Стан
2016-02-16,45367000,Shuka,2,1,30,11,Теплый Стан
2016-02-16,45367000,Shuka,2,2,137,46,Теплый Стан
2016-02-16,45367000,Shuka,2,3,49,19,Теплый Стан
2016-02-16,45367000,Shuka,2,4,30,19,Теплый Стан
2016-02-16,45368000,Himki,1,1,4,4,Теплый Стан
2016-02-16,45368000,Himki,1,2,34,30,Теплый Стан
2016-02-16,45368000,Himki,1,4,4,8,Теплый Стан
2016-02-16,45368000,Himki,2,2,19,30,Теплый Стан
2016-02-16,45368000,Himki,2,3,23,11,Теплый Стан
2016-02-16,45368000,Himki,2,4,8,8,Теплый Стан
2016-02-16,45368000,Metropolis,1,1,23,15,Теплый Стан
2016-02-16,45368000,Metropolis,1,2,65,61,Теплый Стан
2016-02-16,45368000,Metropolis,1,3,19,26,Теплый Стан
2016-02-16,45368000,Metropolis,1,4,4,4,Теплый Стан
2016-02-16,45368000,Metropolis,2,1,11,11,Теплый Стан
2016-02-16,45368000,Metropolis,2,2,27,15,Теплый Стан
2016-02-16,45368000,Metropolis,2,3,30,27,Теплый Стан
2016-02-16,45368000,Metropolis,2,4,11,8,Теплый Стан
2016-02-16,45368000,Shuka,1,1,38,46,Теплый Стан
2016-02-16,45368000,Shuka,1,2,148,144,Теплый Стан
2016-02-16,45368000,Shuka,1,3,61,76,Теплый Стан
2016-02-16,45368000,Shuka,1,4,46,53,Теплый Стан
2016-02-16,45368000,Shuka,2,1,57,53,Теплый Стан
2016-02-16,45368000,Shuka,2,2,228,178,Теплый Стан
2016-02-16,45368000,Shuka,2,3,95,87,Теплый Стан
2016-02-16,45368000,Shuka,2,4,65,61,Теплый Стан
2016-02-16,45369000,Himki,1,1,30,15,Теплый Стан
2016-02-16,45369000,Himki,1,2,114,68,Теплый Стан
2016-02-16,45369000,Himki,1,3,65,53,Теплый Стан
2016-02-16,45369000,Himki,1,4,27,23,Теплый Стан
2016-02-16,45369000,Himki,2,1,19,15,Теплый Стан
2016-02-16,45369000,Himki,2,2,114,80,Теплый Стан
2016-02-16,45369000,Himki,2,3,68,49,Теплый Стан
2016-02-16,45369000,Himki,2,4,49,38,Теплый Стан
2016-02-16,45369000,Metropolis,1,1,11,4,Теплый Стан
2016-02-16,45369000,Metropolis,1,2,23,15,Теплый Стан
2016-02-16,45369000,Metropolis,1,3,8,4,Теплый Стан
2016-02-16,45369000,Metropolis,1,4,11,4,Теплый Стан
2016-02-16,45369000,Metropolis,2,1,8,4,Теплый Стан
2016-02-16,45369000,Metropolis,2,2,23,11,Теплый Стан
2016-02-16,45369000,Metropolis,2,3,11,4,Теплый Стан
2016-02-16,45369000,Metropolis,2,4,4,,Теплый Стан
2016-02-16,45369000,Shuka,1,1,76,46,Теплый Стан
2016-02-16,45369000,Shuka,1,2,197,100,Теплый Стан
2016-02-16,45369000,Shuka,1,3,106,53,Теплый Стан
2016-02-16,45369000,Shuka,1,4,65,19,Теплый Стан
2016-02-16,45369000,Shuka,2,1,57,27,Теплый Стан
2016-02-16,45369000,Shuka,2,2,209,99,Теплый Стан
2016-02-16,45369000,Shuka,2,3,125,27,Теплый Стан
2016-02-16,45369000,Shuka,2,4,110,46,Теплый Стан
2016-02-16,45370000,Himki,1,1,4,4,Теплый Стан
2016-02-16,45370000,Himki,1,2,27,15,Теплый Стан
2016-02-16,45370000,Himki,1,3,30,42,Теплый Стан
2016-02-16,45370000,Himki,2,1,8,4,Теплый Стан
2016-02-16,45370000,Himki,2,2,34,35,Теплый Стан
2016-02-16,45370000,Himki,2,3,19,30,Теплый Стан
2016-02-16,45370000,Himki,2,4,4,8,Теплый Стан
2016-02-16,45370000,Metropolis,1,2,46,27,Теплый Стан
2016-02-16,45370000,Metropolis,1,3,19,15,Теплый Стан
2016-02-16,45370000,Metropolis,2,1,4,,Теплый Стан
2016-02-16,45370000,Metropolis,2,2,19,19,Теплый Стан
2016-02-16,45370000,Metropolis,2,3,15,11,Теплый Стан
2016-02-16,45370000,Shuka,1,1,68,42,Теплый Стан
2016-02-16,45370000,Shuka,1,2,254,175,Теплый Стан
2016-02-16,45370000,Shuka,1,3,190,99,Теплый Стан
2016-02-16,45370000,Shuka,1,4,102,76,Теплый Стан
2016-02-16,45370000,Shuka,2,1,76,53,Теплый Стан
2016-02-16,45370000,Shuka,2,2,330,201,Теплый Стан
2016-02-16,45370000,Shuka,2,3,224,121,Теплый Стан
2016-02-16,45370000,Shuka,2,4,125,87,Теплый Стан
2016-02-16,45371000,Himki,1,1,4,,Теплый Стан
2016-02-16,45371000,Himki,1,2,23,15,Теплый Стан
2016-02-16,45371000,Himki,1,3,8,4,Теплый Стан
2016-02-16,45371000,Himki,1,4,4,8,Теплый Стан
2016-02-16,45371000,Himki,2,2,34,27,Теплый Стан
2016-02-16,45371000,Himki,2,3,11,15,Теплый Стан
2016-02-16,45371000,Himki,2,4,8,11,Теплый Стан
2016-02-16,45371000,Metropolis,1,1,19,27,Теплый Стан
2016-02-16,45371000,Metropolis,1,2,61,11,Теплый Стан
2016-02-16,45371000,Metropolis,1,3,15,15,Теплый Стан
2016-02-16,45371000,Metropolis,1,4,23,23,Теплый Стан
2016-02-16,45371000,Metropolis,2,2,46,15,Теплый Стан
2016-02-16,45371000,Metropolis,2,3,8,8,Теплый Стан
2016-02-16,45371000,Metropolis,2,4,8,4,Теплый Стан
2016-02-16,45371000,Shuka,1,1,19,27,Теплый Стан
2016-02-16,45371000,Shuka,1,2,209,216,Теплый Стан
2016-02-16,45371000,Shuka,1,3,68,76,Теплый Стан
2016-02-16,45371000,Shuka,1,4,72,61,Теплый Стан
2016-02-16,45371000,Shuka,2,1,61,42,Теплый Стан
2016-02-16,45371000,Shuka,2,2,167,163,Теплый Стан
2016-02-16,45371000,Shuka,2,3,118,144,Теплый Стан
2016-02-16,45371000,Shuka,2,4,53,76,Теплый Стан
2016-02-16,45372000,Himki,1,1,4,8,Теплый Стан
2016-02-16,45372000,Himki,1,2,15,15,Теплый Стан
2016-02-16,45372000,Himki,1,3,27,23,Теплый Стан
2016-02-16,45372000,Himki,1,4,4,4,Теплый Стан
2016-02-16,45372000,Himki,2,2,30,27,Теплый Стан
2016-02-16,45372000,Himki,2,3,4,8,Теплый Стан
2016-02-16,45372000,Himki,2,4,8,11,Теплый Стан
2016-02-16,45372000,Metropolis,1,1,4,,Теплый Стан
2016-02-16,45372000,Metropolis,1,2,57,49,Теплый Стан
2016-02-16,45372000,Metropolis,1,3,19,11,Теплый Стан
2016-02-16,45372000,Metropolis,1,4,27,27,Теплый Стан
2016-02-16,45372000,Metropolis,2,1,27,30,Теплый Стан
2016-02-16,45372000,Metropolis,2,2,53,30,Теплый Стан
2016-02-16,45372000,Metropolis,2,3,46,46,Теплый Стан
2016-02-16,45372000,Metropolis,2,4,8,11,Теплый Стан
2016-02-16,45372000,Shuka,1,1,121,140,Теплый Стан
2016-02-16,45372000,Shuka,1,2,558,725,Теплый Стан
2016-02-16,45372000,Shuka,1,3,330,387,Теплый Стан
2016-02-16,45372000,Shuka,1,4,197,285,Теплый Стан
2016-02-16,45372000,Shuka,2,1,129,243,Теплый Стан
2016-02-16,45372000,Shuka,2,2,520,784,Теплый Стан
2016-02-16,45372000,Shuka,2,3,277,477,Теплый Стан
2016-02-16,45372000,Shuka,2,4,159,318,Теплый Стан
2016-02-16,45373000,Himki,1,1,8,8,Теплый Стан
2016-02-16,45373000,Himki,1,2,57,57,Теплый Стан
2016-02-16,45373000,Himki,1,3,38,30,Теплый Стан
2016-02-16,45373000,Himki,1,4,27,19,Теплый Стан
2016-02-16,45373000,Himki,2,1,4,8,Теплый Стан
2016-02-16,45373000,Himki,2,2,49,34,Теплый Стан
2016-02-16,45373000,Himki,2,3,15,11,Теплый Стан
2016-02-16,45373000,Himki,2,4,8,15,Теплый Стан
2016-02-16,45373000,Metropolis,1,1,8,4,Теплый Стан
2016-02-16,45373000,Metropolis,1,2,23,11,Теплый Стан
2016-02-16,45373000,Metropolis,1,3,19,8,Теплый Стан
2016-02-16,45373000,Metropolis,2,1,11,4,Теплый Стан
2016-02-16,45373000,Metropolis,2,2,27,8,Теплый Стан
2016-02-16,45373000,Metropolis,2,3,8,,Теплый Стан
2016-02-16,45373000,Metropolis,2,4,8,,Теплый Стан
2016-02-16,45373000,Shuka,1,1,15,8,Теплый Стан
2016-02-16,45373000,Shuka,1,2,140,76,Теплый Стан
2016-02-16,45373000,Shuka,1,3,76,53,Теплый Стан
2016-02-16,45373000,Shuka,1,4,53,34,Теплый Стан
2016-02-16,45373000,Shuka,2,1,49,19,Теплый Стан
2016-02-16,45373000,Shuka,2,2,167,99,Теплый Стан
2016-02-16,45373000,Shuka,2,3,95,49,Теплый Стан
2016-02-16,45373000,Shuka,2,4,61,46,Теплый Стан
2016-02-16,45374000,Himki,2,1,4,,Теплый Стан
2016-02-16,45374000,Himki,2,4,4,,Теплый Стан
2016-02-16,45374000,Metropolis,1,1,4,,Теплый Стан
2016-02-16,45374000,Metropolis,1,3,4,8,Теплый Стан
2016-02-16,45374000,Metropolis,2,2,4,15,Теплый Стан
2016-02-16,45374000,Metropolis,2,3,4,,Теплый Стан
2016-02-16,45374000,Shuka,1,2,4,8,Теплый Стан
2016-02-16,45374000,Shuka,2,3,4,15,Теплый Стан
2016-02-16,45375000,Himki,1,2,4,19,Теплый Стан
2016-02-16,45375000,Himki,2,1,4,4,Теплый Стан
2016-02-16,45375000,Himki,2,2,4,19,Теплый Стан
2016-02-16,45375000,Himki,2,4,11,15,Теплый Стан
2016-02-16,45375000,Metropolis,1,1,15,23,Теплый Стан
2016-02-16,45375000,Metropolis,1,2,19,27,Теплый Стан
2016-02-16,45375000,Metropolis,1,4,8,23,Теплый Стан
2016-02-16,45375000,Metropolis,2,2,8,19,Теплый Стан
2016-02-16,45375000,Metropolis,2,3,8,8,Теплый Стан
2016-02-16,45375000,Shuka,1,3,8,23,Теплый Стан
2016-02-16,45375000,Shuka,1,4,4,11,Теплый Стан
2016-02-16,45375000,Shuka,2,2,15,65,Теплый Стан
2016-02-16,45375000,Shuka,2,4,4,27,Теплый Стан
2016-02-16,45376000,Himki,1,4,4,4,Теплый Стан
2016-02-16,45376000,Metropolis,1,2,19,34,Теплый Стан
2016-02-16,45376000,Metropolis,1,3,4,8,Теплый Стан
2016-02-16,45376000,Metropolis,1,4,4,4,Теплый Стан
2016-02-16,45376000,Metropolis,2,1,4,4,Теплый Стан
2016-02-16,45376000,Metropolis,2,2,11,30,Теплый Стан
2016-02-16,45376000,Metropolis,2,4,4,4,Теплый Стан
2016-02-16,45376000,Shuka,1,3,15,23,Теплый Стан
2016-02-16,45376000,Shuka,2,1,4,8,Теплый Стан
2016-02-16,45376000,Shuka,2,4,4,,Теплый Стан
2016-02-16,45377000,Himki,1,1,8,4,Теплый Стан
2016-02-16,45377000,Himki,1,2,15,11,Теплый Стан
2016-02-16,45377000,Himki,1,3,19,11,Теплый Стан
2016-02-16,45377000,Himki,1,4,4,8,Теплый Стан
2016-02-16,45377000,Himki,2,1,11,8,Теплый Стан
2016-02-16,45377000,Himki,2,2,15,8,Теплый Стан
2016-02-16,45377000,Himki,2,3,15,15,Теплый Стан
2016-02-16,45377000,Himki,2,4,4,4,Теплый Стан
2016-02-16,45377000,Metropolis,1,1,4,,Теплый Стан
